identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative
SP|P01380|Hydrophis stokesii,Alpha-elapitoxin,Hydrophiidae,Hydrophis,Hydrophis stokesii,5.0,Long-chain,3FTx,,,,class2b,,,,
None|Vipera_transcaucasiana_3FTx_07|Vipera transcaucasiana,,Viperidae,Vipera,Vipera transcaucasiana,6.0,Weird,3FTx,,,,,,,,
None|Vipera_transcaucasiana_3FTx_09|Vipera transcaucasiana,,Viperidae,Vipera,Vipera transcaucasiana,6.0,Weird,3FTx,,,,,,,,
None|Vipera_transcaucasiana_3FTx_10|Vipera transcaucasiana,,Viperidae,Vipera,Vipera transcaucasiana,6.0,Weird,3FTx,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_18|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_17|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,
SP|P19958|Aipysurus laevis,Short neurotoxin,Hydrophiidae,Aipysurus,Aipysurus laevis,4.0,Short-chain,3FTx,,,,,,,,
SP|P32879|Aipysurus laevis,Short neurotoxin,Hydrophiidae,Aipysurus,Aipysurus laevis,4.0,Short-chain,3FTx,,,,,,,,
SP|P01399|Naja annulifera,Weak toxin,Elapidae,Naja,Naja annulifera,3.0,Basal,3FTx,,,,,,,,
SP|P86422|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,4.0,Short-chain,3FTx,,,,,,,,
SP|P86096|Micrurus surinamensis,Long neurotoxin,Elapidae,Micrurus,Micrurus surinamensis,3.0,Basal,3FTx,,,,,,,,
NCBI|MICLE_IACI01115070.1_C396_142|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
SP|P86099|Micrurus surinamensis,Long neurotoxin,Elapidae,Micrurus,Micrurus surinamensis,3.0,Basal,3FTx,,,,,,,,
NCBI|MICLE_IACK01184724.1_C364_110|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
SP|P86098|Micrurus surinamensis,Long neurotoxin,Elapidae,Micrurus,Micrurus surinamensis,3.0,Basal,3FTx,,,,,,,,
SP|C0HJR2|Micrurus mipartitus,Micrurotoxin,Elapidae,Micrurus,Micrurus mipartitus,3.0,Basal,3FTx,,,,,Allosteric modulator,GABA(A) receptor (GABAAR),10.0,False
SP|C0HJR1|Micrurus mipartitus,Micrurotoxin,Elapidae,Micrurus,Micrurus mipartitus,3.0,Basal,3FTx,,,,,Allosteric modulator,GABA(A) receptor (GABAAR),10.0,True
SP|Q53B61|Ophiophagus hannah,Weak neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_2|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P29180|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,,,,,,,,
SP|P0DSM9|Naja kaouthia,Weak toxin,Elapidae,Naja,Naja kaouthia,6.0,Weird,3FTx,,,,,,,,
SP|P29179|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,,,,,,,,
SP|P85520|Naja oxiana,,Elapidae,Naja,Naja oxiana,3.0,Basal,3FTx,,,,,,,,
SP|P01400|Naja melanoleuca,Weak toxin,Elapidae,Naja,Naja melanoleuca,3.0,Basal,3FTx,,,,,,,,
SP|P01401|Naja haje haje,Weak toxin,Elapidae,Naja,Naja haje haje,3.0,Basal,3FTx,,,,,,,,
NCBI|NAJNU_GIJI01001829.1_C373_116|Naja nubiae,,Elapidae,Naja,Naja nubiae,,,,,,,,,,,
SP|P25679|Naja kaouthia,Weak toxin,Elapidae,Naja,Naja kaouthia,3.0,Basal,3FTx,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_3|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
NCBI|NAJSU_GIJN01002005.1_C525_271|Naja sumatrana,,Elapidae,Naja,Naja sumatrana,,,,,,,,,,,
NCBI|NAJSU_GIJM01004310.1_C401_147|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
SP|P29181|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,,,,,,,,
SP|P29182|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,,,,,,,,
NCBI|MICAL_JG743131.1_7_255|Micrurus altirostris,,Elapidae,Micrurus,Micrurus altirostris,,,,,,,,,,,
SP|P86424|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,3.0,Basal,3FTx,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_12|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P82463|Naja kaouthia,Muscarinic,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,
NCBI|NAJMO_GIJF01000822.1_C570_316|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
SP|P60234|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,,,
NCBI|DENJA_GHPB01001432.1_C457_203|Dendroaspis jamesoni kaimosae,,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,,,,,,,,,,,
NCBI|DENVI_GHPC01000454.1_C275_21|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|P0DQP2|Dendroaspis jamesoni jamesoni,Venom protein,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,
SP|P01407|Dendroaspis jamesoni kaimosae,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,6.0,Weird,3FTx,,,,,,,,
SP|P01408|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,,,,,,,,
SP|P01409|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,,,,,,,,
SP|P01410|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,,,,,,,,
SP|P01411|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,,,,,,,,
SP|P86419|Dendroaspis angusticeps,Adrenergic toxin rho-elapitoxin,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,Adrenergic receptor,7.0,False
SP|P81031|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,Muscarinic ACh receptor (mAChR) and Adrenergic receptors,6.0,False
SP|P80495|Dendroaspis polylepis polylepis,Adrenergic toxin rho-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,Competitive antagonist,Adrenergic receptor,7.0,False
SP|P25518|Dendroaspis polylepis polylepis,Adrenergic toxin rho-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,Competitive antagonist,Adrenergic receptor,7.0,False
NCBI|DENVI_GHPC01002655.1_C305_51|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|P85092|Dendroaspis angusticeps,3FTx,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,Adrenergic receptor,7.0,True
SP|Q9PSN1|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,Muscarinic ACh receptor (mAChR),6.0,False
SP|P81030|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,Muscarinic ACh receptor (mAChR) and Adrenergic receptors,6.0,False
SP|P80494|Dendroaspis polylepis polylepis,Muscarinic,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,,Adrenergic receptor,7.0,False
NCBI|PSETE_GDAD01000079.1_272_508|Pseudonaja textilis,,Elapidae,Pseudonaja,Pseudonaja textilis,,,,,,,,,,,
NCBI|PSETE_GDAD01000072.1_272_508|Pseudonaja textilis,,Elapidae,Pseudonaja,Pseudonaja textilis,,,,,,,,,,,
NCBI|PSETE_GDAD01000062.1_272_439|Pseudonaja textilis,,Elapidae,Pseudonaja,Pseudonaja textilis,,,,,,,,,,,
NCBI|NAJNU_GIJI01001285.1_C460_209|Naja nubiae,,Elapidae,Naja,Naja nubiae,,,,,,,,,,,
NCBI|PSETE_GDAD01000187.1_103_339|Pseudonaja textilis,,Elapidae,Pseudonaja,Pseudonaja textilis,,,,,,,,,,,
NCBI|NAJPH_GIJK01001248.1_C249_16|Naja philippinensis,,Elapidae,Naja,Naja philippinensis,,,,,,,,,,,
NCBI|MICCO_IACJ01060045.1_C293_57|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|NAJSU_GIJM01003193.1_C499_266|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
NCBI|NAJNI_GIJH01000740.1_C512_282|Naja nivea,,Elapidae,Naja,Naja nivea,,,,,,,,,,,
None|Chmy_4|Chelonia mydas,,Cheloniidae,Chelonia,Chelonia mydas,1.0,Ly-6,Ly-6,,,,,,,,
NCBI|NAJSU_GIJM01000709.1_C501_238|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
NCBI|NAJSU_GIJM01003678.1_C291_61|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
None|Nana_c3_dn_10|Naja naja,,Elapidae,Naja,Naja naja,1.0,snake genomic,snake genomic,,,,,,,,
None|Povi_5|Pogona vitticeps,,Agamidae,Pogona,Pogona vitticeps,1.0,Ly-6,Ly-6,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_05|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,2.5,Basal,3FTx,,,,,,,,
None|Nana_c3_dn_9|Naja naja,,Elapidae,Naja,Naja naja,2.0,pre-3FTx,snake genomic,,,,,,,,
NCBI|MICSP_IACM01149051.1_C220_32|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICSP_IACM01149052.1_C220_32|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
SP|P01424|Naja melanoleuca,Short neurotoxin,Elapidae,Naja,Naja melanoleuca,4.0,Short-chain,3FTx,,,,,,,,
NCBI|NAJSU_GIJM01003176.1_C489_247|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
SP|P34076|Naja christyi,Short neurotoxin,Elapidae,Naja,Naja christyi,4.0,Short-chain,3FTx,,,,,,,,
SP|C0HKZ8|Walterinnesia aegyptia,,Elapidae,Walterinnesia,Walterinnesia aegyptia,3.0,Basal,3FTx,,,,,,,,
NCBI|WALAE_GIJO01002154.1_C376_188|Walterinnesia aegyptia,,Elapidae,Walterinnesia,Walterinnesia aegyptia,,,,,,,,,,,
NCBI|NAJHA_GHRV01002244.1_C372_184|Naja haje,,Elapidae,Naja,Naja haje,,,,,,,,,,,
SP|P81782|Bungarus candidus,,Elapidae,Bungarus,Bungarus candidus,3.0,Basal,3FTx,,,,,"""Presynaptic toxin""",Nicotinic ACh receptor (nAChR),11.0,False
NCBI|MICLE_IACK01123615.1_32_220|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
SP|P0DSN0|Naja kaouthia,,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,
SP|P25675|Naja haje haje,Short neurotoxin,Elapidae,Naja,Naja haje haje,4.0,Short-chain,3FTx,,,,,,,,
SP|P01422|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,
SP|P80548|Micrurus nigrocinctus,3FTx,Elapidae,Micrurus,Micrurus nigrocinctus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|NAJNU_GIJI01000526.1_C465_223|Naja nubiae,,Elapidae,Naja,Naja nubiae,,,,,,,,,,,
SP|P01423|Naja nivea,Short neurotoxin,Elapidae,Naja,Naja nivea,4.0,Short-chain,3FTx,,,,,,,,
SP|P01420|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,
SP|P01421|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICCO_IACJ01060046.1_C299_57|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
SP|P86420|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICSU_IACN01070777.1_C297_49|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
SP|P0CAR1|Micrurus pyrrhocryptus,Short neurotoxin,Elapidae,Micrurus,Micrurus pyrrhocryptus,4.0,Short-chain,3FTx,,,,,,,,
SP|P86095|Micrurus surinamensis,3FTx,Elapidae,Micrurus,Micrurus surinamensis,4.0,Short-chain,3FTx,,,,,,,,
SP|P01405|Dendroaspis viridis,3FTx,Elapidae,Dendroaspis,Dendroaspis viridis,4.0,Short-chain,3FTx,,,,,,,,
SP|P01406|Dendroaspis jamesoni kaimosae,3FTx,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,,,,,,,,
SP|P84716|Causus rhombeatus,Neurotoxin,Viperidae,Causus,Causus rhombeatus,4.0,Short-chain,3FTx,,,,,,,,
SP|P01434|Acanthophis antarcticus,Short neurotoxin,Elapidae,Acanthophis,Acanthophis antarcticus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|ASPSC_GHOC01000043.1_C425_180|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|DENJA_GHPA01003912.1_C199_11|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,
SP|P01437|Hydrophis lapemoides,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis lapemoides,4.0,Short-chain,3FTx,,,,,,,,
SP|P25494|Hydrophis cyanocinctus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis cyanocinctus,4.0,Short-chain,3FTx,,,,,,,,
SP|P68415|Hydrophis schistosus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis schistosus,,,,,,,,,,,
SP|P62376|Hydrophis cyanocinctus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis cyanocinctus,,,,,,,,,,,
SP|P62388|Hydrophis platurus,,Hydrophiidae,Hydrophis,Hydrophis platurus,,,,,,,,,,,
SP|P62389|Hydrophis schistosus,3FTx,Hydrophiidae,Hydrophis,Hydrophis schistosus,4.0,Short-chain,3FTx,,,,,,,,
SP|P68413|Hydrophis ornatus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis ornatus,,,,,,,,,,,
SP|P68412|Hydrophis stokesii,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis stokesii,,,,,,,,,,,
SP|P0CG02|Hydrophis torquatus,3FTx,Hydrophiidae,Hydrophis,Hydrophis torquatus,,,,,,,,,,,
SP|P86423|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,3.0,Basal,3FTx,,,,,,,,
NCBI|MICLE_IACK01116619.1_5_187|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|DENJA_GHPB01001718.1_C417_160|Dendroaspis jamesoni kaimosae,,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,,,,,,,,,,,
SP|P0CB06|Oxyuranus scutellatus scutellatus,Short neurotoxin,Elapidae,Oxyuranus,Oxyuranus scutellatus scutellatus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICLE_IACK01242085.1_46_240|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_06|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CLZ0|Ahaetulla prasina,,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CLZ1|Ahaetulla prasina,,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CM25|Ahaetulla prasina,,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CM15|Ahaetulla prasina,,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CLY8|Ahaetulla prasina,,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_09|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_11|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,,,,,,,,
NCBI|CONLI_GJFD01001950.1_49_315|Conophis lineatus,,Dipsadidae,Conophis,Conophis lineatus,,,,,,,,,,,
NCBI|TANNI_GJFV01002408.1_1_327|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
None|1263Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1255Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1279Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1281Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1253Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|Rhabdophis_subminiatus_unigene61055|Rhabdophis subminiatus,,Colubridae,Rhabdophis,Rhabdophis subminiatus,6.0,Weird,3FTx,,,,,,,,
None|Rhabdophis_subminiatus_unigene144234|Rhabdophis subminiatus,,Colubridae,Rhabdophis,Rhabdophis subminiatus,6.0,Weird,3FTx,,,,,,,,
None|Rhabdophis_subminiatus_unigene76489|Rhabdophis subminiatus,,Colubridae,Rhabdophis,Rhabdophis subminiatus,3.0,Basal,3FTx,,,,,,,,
None|Rhabdophis_subminiatus_unigene76486|Rhabdophis subminiatus,,Colubridae,Rhabdophis,Rhabdophis subminiatus,3.0,Basal,3FTx,,,,,,,,
None|1321Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1323Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1325Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1327Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1329Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
SP|C0HJD3|Oxybelis fulgidus,,Colubridae,Oxybelis,Oxybelis fulgidus,3.0,Basal,3FTx,,,,,,,,
None|1317Boiga_|Boiga dendrophila gemmicincta,,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CIB1|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CIA0|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CI93|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
SP|P83490|Coelognathus radiatus,,Colubridae,Coelognathus,Coelognathus radiatus,3.0,Basal,3FTx,,,,,,,,
None|1401Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1399Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1397Boiga_|Boiga dendrophila gemmicincta,,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,,,,,,,,
None|1285Boiga_|Boiga nigriceps,,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,,,,,,,,
None|1385Boiga_|Boiga dendrophila gemmicincta,,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,,,,,,,,
None|1309Boiga_|Boiga dendrophila gemmicincta,,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,,,,,,,,
None|1383Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1389Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1393Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1387Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1391Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1283Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CIB4|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CIB2|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CIB5|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CI94|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
TR|A0A346CIA9|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,,,,,,,,
None|1363Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1367Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1359Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1373Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1305Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1307Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1289Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1347Boiga_|Boiga nigriceps,,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,,,,,,,,
None|1345Boiga_|Boiga nigriceps,,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,,,,,,,,
None|1355Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1295Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1331Boiga_|Boiga trigonata,,Colubridae,Boiga,Boiga trigonata,3.0,Basal,3FTx,,,,,,,,
None|1381Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|1371Boiga_|Boiga irregularis,,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_03|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,6.0,Weird,3FTx,,,,,,,,
None|Rhabdophis_subminiatus_unigene497406|Rhabdophis subminiatus,,Colubridae,Rhabdophis,Rhabdophis subminiatus,6.0,Weird,3FTx,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_00|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,6.0,Weird,3FTx,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_04|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,6.0,Weird,3FTx,,,,,,,,
None|1319Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1313Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1311Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1315Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
NCBI|4519881|LlSNTX|Laticauda laticaudata,,Elapidae,Laticauda,Laticauda laticaudata,,,,,,,class1b,,,,
SP|C0HLK5|Micrurus dumerilii,Clarkitoxin,Elapidae,Micrurus,Micrurus dumerilii,4.0,Short-chain,3FTx,,,,,,,,
SP|C0HK04|Micrurus clarki,Clarkitoxin,Elapidae,Micrurus,Micrurus clarki,4.0,Short-chain,3FTx,,,,,,,,
NCBI|DENVI_GHPC01001754.1_C391_149|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|P60237|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,Muscarinic ACh receptor (mAChR),6.0,False
NCBI|ASPSC_GHOC01001452.1_C395_195|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
SP|P10808|Bungarus fasciatus,Short neurotoxin,Elapidae,Bungarus,Bungarus fasciatus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|DENJA_GHPB01001989.1_C175_2|Dendroaspis jamesoni kaimosae,,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,,,,,,,,,,,
